school,student,variable,normexam_value,sex_value,schgend_value,type_value
61,52.0,normexam,-1.438662,M,mixed,Mxd
61,55.0,normexam,0.8965662,M,mixed,Mxd
61,53.0,normexam,-1.029067,M,mixed,Mxd
61,60.0,normexam,-2.510121,M,mixed,Mxd
61,59.0,normexam,0.1941492,M,mixed,Mxd
61,57.0,normexam,1.8138272,F,mixed,Mxd
61,12.0,normexam,0.8219882,M,mixed,Mxd
61,9.0,normexam,1.3747412,M,mixed,Mxd
61,14.0,normexam,-0.129085,M,mixed,Mxd
61,15.0,normexam,-0.265159,F,mixed,Mxd
61,17.0,normexam,-1.962075,F,mixed,Mxd
61,1.0,normexam,1.5792202,M,mixed,Mxd
61,8.0,normexam,1.5061852,M,mixed,Mxd
61,34.0,normexam,-0.338842,,mixed,Mxd
61,27.0,normexam,0.8219882,M,mixed,Mxd
61,31.0,normexam,0.3280722,M,mixed,Mxd
61,18.0,normexam,0.6787592,F,mixed,Mxd
61,21.0,normexam,0.9675862,F,mixed,Mxd
61,19.0,normexam,-1.526653,F,mixed,Mxd
61,25.0,normexam,-0.338842,F,mixed,Mxd
62,151.0,normexam,0.0043222,M,mixed,Mxd
62,154.0,normexam,-0.699505,,mixed,Mxd
62,152.0,normexam,0.4026692,F,mixed,Mxd
62,153.0,normexam,0.1340672,M,mixed,Mxd
62,165.0,normexam,0.6107292,M,mixed,Mxd
62,160.0,normexam,0.1340672,M,mixed,Mxd
62,161.0,normexam,1.5792202,M,mixed,Mxd
62,164.0,normexam,0.1941492,F,mixed,Mxd
62,169.0,normexam,1.0396082,M,mixed,Mxd
62,130.0,normexam,0.1340672,F,mixed,Mxd
62,132.0,normexam,1.2405332,F,mixed,Mxd
62,147.0,normexam,-0.338842,F,mixed,Mxd
62,148.0,normexam,0.4026692,M,mixed,Mxd
62,140.0,normexam,0.8219882,M,mixed,Mxd
62,141.0,normexam,-0.555112,F,mixed,Mxd
62,129.0,normexam,0.8219882,M,mixed,Mxd
62,197.0,normexam,-1.526653,F,mixed,Mxd
62,192.0,normexam,-0.555112,,mixed,Mxd
62,194.0,normexam,-1.118624,M,mixed,Mxd
62,191.0,normexam,1.5061852,F,mixed,Mxd
62,206.0,normexam,-2.108644,M,mixed,Mxd
62,203.0,normexam,-0.265159,F,mixed,Mxd
62,204.0,normexam,0.3280722,M,mixed,Mxd
62,179.0,normexam,-0.062088,M,mixed,Mxd
62,173.0,normexam,-0.062088,M,mixed,Mxd
62,182.0,normexam,0.1941492,F,mixed,Mxd
62,76.0,normexam,-1.836687,M,mixed,Mxd
62,68.0,normexam,0.0735362,F,mixed,Mxd
62,67.0,normexam,-0.419801,M,mixed,Mxd
62,77.0,normexam,0.8219882,M,mixed,Mxd
62,78.0,normexam,-0.338842,M,mixed,Mxd
62,81.0,normexam,1.1758492,F,mixed,Mxd
62,51.0,normexam,-1.438662,M,mixed,Mxd
62,50.0,normexam,0.4781942,M,mixed,Mxd
62,46.0,normexam,-0.265159,M,mixed,Mxd
62,47.0,normexam,1.2405332,F,mixed,Mxd
62,63.0,normexam,1.0396082,,mixed,Mxd
62,65.0,normexam,-1.526653,M,mixed,Mxd
62,56.0,normexam,-0.85267,M,mixed,Mxd
62,116.0,normexam,-0.492781,M,mixed,Mxd
62,109.0,normexam,0.2613242,F,mixed,Mxd
62,125.0,normexam,-0.699505,M,mixed,Mxd
62,127.0,normexam,0.7472282,M,mixed,Mxd
62,120.0,normexam,0.8219882,M,mixed,Mxd
62,121.0,normexam,-0.265159,M,mixed,Mxd
62,87.0,normexam,-1.118624,M,mixed,Mxd
62,93.0,normexam,-0.623051,M,mixed,Mxd
62,94.0,normexam,0.2613242,F,mixed,Mxd
62,97.0,normexam,-0.062088,,mixed,Mxd
62,88.0,normexam,-0.338842,F,mixed,Mxd
62,91.0,normexam,-0.939378,M,mixed,Mxd
62,103.0,normexam,-0.129085,M,mixed,Mxd
62,102.0,normexam,-0.062088,F,mixed,Mxd
62,45.0,normexam,-0.699505,M,mixed,Mxd
62,28.0,normexam,1.1758492,M,mixed,Mxd
62,27.0,normexam,1.0396082,M,mixed,Mxd
62,30.0,normexam,0.4781942,F,mixed,Mxd
62,31.0,normexam,-0.776109,M,mixed,Mxd
62,32.0,normexam,0.1340672,F,mixed,Mxd
62,22.0,normexam,1.4395322,M,mixed,Mxd
62,41.0,normexam,-0.062088,F,mixed,Mxd
62,35.0,normexam,1.9771072,M,mixed,Mxd
62,44.0,normexam,-0.699505,M,mixed,Mxd
62,6.0,normexam,-0.338842,F,mixed,Mxd
62,5.0,normexam,0.6107292,F,mixed,Mxd
62,8.0,normexam,-0.939378,M,mixed,Mxd
62,2.0,normexam,0.4781942,F,mixed,Mxd
62,3.0,normexam,0.0043222,M,mixed,Mxd
62,20.0,normexam,1.1094382,F,mixed,Mxd
62,14.0,normexam,-0.197611,F,mixed,Mxd
62,15.0,normexam,0.1941492,M,mixed,Mxd
63,22.0,normexam,1.4395322,F,mixed,Mxd
63,19.0,normexam,0.1941492,F,mixed,Mxd
63,80.0,normexam,0.4026692,M,mixed,Mxd
63,78.0,normexam,1.4395322,M,mixed,Mxd
63,81.0,normexam,1.0396082,F,mixed,Mxd
63,6.0,normexam,1.1094382,F,mixed,Mxd
63,2.0,normexam,1.3101422,F,mixed,Mxd
63,12.0,normexam,-0.555112,M,mixed,Mxd
63,11.0,normexam,0.5443412,M,mixed,Mxd
63,8.0,normexam,0.4781942,M,mixed,Mxd
63,9.0,normexam,-0.492781,M,mixed,Mxd
63,46.0,normexam,-0.338842,F,mixed,Mxd
63,32.0,normexam,0.0735362,F,mixed,Mxd
63,29.0,normexam,2.1029752,F,mixed,Mxd
63,28.0,normexam,0.8965662,F,mixed,Mxd
63,38.0,normexam,1.7348992,M,mixed,Mxd
63,37.0,normexam,1.5792202,F,mixed,Mxd
63,69.0,normexam,0.6107292,F,mixed,Mxd
63,70.0,normexam,1.1094382,M,mixed,Mxd
63,74.0,normexam,0.4026692,F,mixed,Mxd
63,75.0,normexam,1.9771072,F,mixed,Mxd
63,73.0,normexam,0.8965662,M,mixed,Mxd
63,72.0,normexam,0.8219882,M,mixed,Mxd
63,51.0,normexam,0.8219882,M,mixed,Mxd
63,62.0,normexam,0.4026692,F,mixed,Mxd
63,60.0,normexam,1.4395322,F,mixed,Mxd
63,61.0,normexam,0.0735362,F,mixed,Mxd
63,57.0,normexam,0.4781942,M,mixed,Mxd
63,59.0,normexam,0.0043222,M,mixed,Mxd
64,121.0,normexam,0.8965662,M,boys,Sngl
64,118.0,normexam,1.6618062,M,boys,Sngl
64,120.0,normexam,-0.338842,M,boys,Sngl
64,119.0,normexam,0.8965662,M,boys,Sngl
64,117.0,normexam,1.9771072,M,boys,Sngl
64,79.0,normexam,0.0735362,M,boys,Sngl
64,80.0,normexam,1.7348992,M,boys,Sngl
64,77.0,normexam,0.8965662,M,boys,Sngl
64,76.0,normexam,-0.939378,M,boys,Sngl
64,86.0,normexam,0.4781942,M,boys,Sngl
64,87.0,normexam,0.1340672,M,boys,Sngl
64,81.0,normexam,-1.118624,M,boys,Sngl
64,64.0,normexam,1.7348992,M,boys,Sngl
64,66.0,normexam,0.8965662,M,boys,Sngl
64,62.0,normexam,0.7472282,M,boys,Sngl
64,71.0,normexam,0.9675862,M,boys,Sngl
64,70.0,normexam,-1.438662,M,boys,Sngl
64,69.0,normexam,0.8965662,M,boys,Sngl
64,60.0,normexam,1.1758492,M,boys,Sngl
64,108.0,normexam,-1.962075,M,boys,Sngl
64,113.0,normexam,0.1941492,M,boys,Sngl
64,89.0,normexam,-0.197611,M,boys,Sngl
64,95.0,normexam,-0.699505,M,boys,Sngl
64,1.0,normexam,-0.197611,M,boys,Sngl
64,19.0,normexam,-0.197611,M,boys,Sngl
64,20.0,normexam,0.6107292,M,boys,Sngl
64,18.0,normexam,-0.197611,M,boys,Sngl
64,17.0,normexam,2.0397092,M,boys,Sngl
64,15.0,normexam,-1.335315,M,boys,Sngl
64,27.0,normexam,0.6107292,M,boys,Sngl
64,28.0,normexam,-0.197611,,boys,Sngl
64,23.0,normexam,0.6787592,M,boys,Sngl
64,26.0,normexam,0.1941492,M,boys,Sngl
64,24.0,normexam,0.6787592,M,boys,Sngl
64,29.0,normexam,0.3280722,M,boys,Sngl
64,5.0,normexam,-1.723882,M,boys,Sngl
64,7.0,normexam,1.5792202,M,boys,Sngl
64,2.0,normexam,-1.723882,M,boys,Sngl
64,3.0,normexam,0.1340672,M,boys,Sngl
64,12.0,normexam,1.2405332,M,boys,Sngl
64,13.0,normexam,1.0396082,M,boys,Sngl
64,8.0,normexam,0.3280722,M,boys,Sngl
64,11.0,normexam,1.3101422,M,boys,Sngl
64,59.0,normexam,-0.939378,M,boys,Sngl
64,50.0,normexam,1.1094382,M,boys,Sngl
64,48.0,normexam,-0.062088,M,boys,Sngl
64,47.0,normexam,0.2613242,M,boys,Sngl
64,45.0,normexam,1.1094382,M,boys,Sngl
64,57.0,normexam,0.1941492,M,boys,Sngl
64,54.0,normexam,-1.62373,M,boys,Sngl
64,55.0,normexam,0.8219882,M,boys,Sngl
64,30.0,normexam,0.1941492,M,boys,Sngl
64,34.0,normexam,-0.062088,M,boys,Sngl
64,35.0,normexam,1.6618062,M,boys,Sngl
64,36.0,normexam,1.1094382,M,boys,Sngl
64,31.0,normexam,0.2613242,M,boys,Sngl
64,44.0,normexam,0.3280722,M,boys,Sngl
64,42.0,normexam,1.3747412,M,boys,Sngl
64,41.0,normexam,0.6787592,M,boys,Sngl
65,107.0,normexam,0.1941492,F,girls,Sngl
65,110.0,normexam,-1.118624,F,girls,Sngl
65,102.0,normexam,-0.062088,F,girls,Sngl
65,105.0,normexam,0.5443412,F,girls,Sngl
65,101.0,normexam,-0.939378,F,girls,Sngl
65,117.0,normexam,0.1941492,F,girls,Sngl
65,116.0,normexam,0.4781942,F,girls,Sngl
65,111.0,normexam,0.4026692,F,girls,Sngl
65,115.0,normexam,-1.219486,F,girls,Sngl
65,119.0,normexam,-0.699505,F,girls,Sngl
65,87.0,normexam,-0.85267,F,girls,Sngl
65,90.0,normexam,0.6787592,F,girls,Sngl
65,97.0,normexam,-2.108644,F,girls,Sngl
65,96.0,normexam,0.1340672,F,girls,Sngl
65,99.0,normexam,-0.419801,F,girls,Sngl
65,91.0,normexam,0.8219882,F,girls,Sngl
65,92.0,normexam,-2.108644,F,girls,Sngl
65,93.0,normexam,-1.219486,F,girls,Sngl
65,94.0,normexam,1.3101422,F,girls,Sngl
65,82.0,normexam,-0.062088,F,girls,Sngl
65,145.0,normexam,-0.129085,F,girls,Sngl
65,147.0,normexam,1.1094382,F,girls,Sngl
65,148.0,normexam,-0.623051,F,girls,Sngl
65,142.0,normexam,-0.776109,F,girls,Sngl
65,140.0,normexam,-0.197611,F,girls,Sngl
65,155.0,normexam,-0.129085,F,girls,Sngl
65,154.0,normexam,0.4781942,F,girls,Sngl
65,152.0,normexam,0.1340672,F,girls,Sngl
65,126.0,normexam,0.8219882,F,girls,Sngl
65,128.0,normexam,0.2613242,F,girls,Sngl
65,121.0,normexam,0.2613242,F,girls,Sngl
65,122.0,normexam,-0.062088,F,girls,Sngl
65,123.0,normexam,-1.118624,F,girls,Sngl
65,136.0,normexam,1.3101422,F,girls,Sngl
65,138.0,normexam,-1.62373,,girls,Sngl
65,130.0,normexam,-0.419801,F,girls,Sngl
65,134.0,normexam,-0.062088,F,girls,Sngl
65,132.0,normexam,0.1941492,F,girls,Sngl
65,133.0,normexam,-0.419801,F,girls,Sngl
65,31.0,normexam,0.0735362,F,girls,Sngl
65,25.0,normexam,0.1941492,F,girls,Sngl
65,26.0,normexam,1.1094382,F,girls,Sngl
65,24.0,normexam,-0.062088,F,girls,Sngl
65,39.0,normexam,0.2613242,F,girls,Sngl
65,34.0,normexam,-1.335315,F,girls,Sngl
65,36.0,normexam,0.8965662,F,girls,Sngl
65,42.0,normexam,-0.197611,F,girls,Sngl
65,9.0,normexam,-0.776109,F,girls,Sngl
65,10.0,normexam,0.4781942,F,girls,Sngl
65,3.0,normexam,-0.197611,F,girls,Sngl
65,6.0,normexam,-0.062088,F,girls,Sngl
65,4.0,normexam,-2.75266,F,girls,Sngl
65,20.0,normexam,0.6107292,F,girls,Sngl
65,17.0,normexam,0.4781942,F,girls,Sngl
65,22.0,normexam,-0.623051,F,girls,Sngl
65,13.0,normexam,-0.492781,F,girls,Sngl
65,81.0,normexam,-0.419801,F,girls,Sngl
65,68.0,normexam,-2.291731,F,girls,Sngl
65,71.0,normexam,0.0735362,F,girls,Sngl
65,67.0,normexam,0.5443412,F,girls,Sngl
65,65.0,normexam,0.5443412,F,girls,Sngl
65,66.0,normexam,-0.623051,F,girls,Sngl
65,79.0,normexam,0.0043222,,girls,Sngl
65,76.0,normexam,-1.723882,F,girls,Sngl
65,74.0,normexam,-2.108644,F,girls,Sngl
65,75.0,normexam,-1.335315,,girls,Sngl
65,43.0,normexam,0.2613242,F,girls,Sngl
65,48.0,normexam,0.3280722,,girls,Sngl
65,51.0,normexam,-0.265159,F,girls,Sngl
65,44.0,normexam,-1.118624,F,girls,Sngl
65,45.0,normexam,-1.62373,F,girls,Sngl
65,60.0,normexam,0.0043222,F,girls,Sngl
65,61.0,normexam,0.0043222,F,girls,Sngl
65,56.0,normexam,-1.029067,F,girls,Sngl
